"houseID","yearBuilt","lastSoldPrice","latitude","longitude","homeType","architecturalStyle","bathrooms","bedrooms","livingArea","lotSize","stories","constructionMaterials","hasAttachedGarage","hasFireplace","hasView"
12047,1965,540000,45.41903305,-122.7743912,"SINGLE_FAMILY",NA,2,3,1710,14810,NA,"wood frame",NA,1,0
12048,1996,950000,45.39971161,-122.6570358,"SINGLE_FAMILY","Traditional",3,4,3548,10454,2,"brick",1,1,0
12049,1905,350000,45.42219162,-122.6384506,"SINGLE_FAMILY",NA,1,2,1435,52322,NA,"NA",NA,NA,0
12050,1927,683000,45.49957275,-122.5988159,"SINGLE_FAMILY","Bungalow",3,3,2111,4791,2,"lap siding",NA,1,0
12051,2003,780000,45.48327637,-122.7259216,"SINGLE_FAMILY","Traditional",3,4,2841,9583,2,"brick",1,1,0
12052,1959,250000,45.53289795,-122.97715,"SINGLE_FAMILY",NA,2,3,1728,13745,NA,"wood frame",NA,1,0
12053,1924,800000,45.50878143,-122.6469345,"SINGLE_FAMILY","Tudor",2,4,2221,3484,3,"cedar",0,1,1
12054,1978,193000,45.49556351,-122.4431763,"CONDO","Contemporary",1,2,854,NA,1,"cement siding",0,0,1
12055,1998,1000000,45.41973495,-122.8195038,"SINGLE_FAMILY","Traditional",3,4,4580,13939,2,"cement siding",1,1,1
12056,1941,560000,45.49895477,-122.5862198,"SINGLE_FAMILY","Bungalow",2,2,2090,6534,2,"aluminum siding",0,1,0
12057,1902,543700,45.45975494,-122.6507034,"SINGLE_FAMILY","Bungalow",1,2,1523,4791,2,"cedar",0,NA,0
12058,1966,445000,45.42652893,-122.7850876,"SINGLE_FAMILY","Ranch",2,3,1228,18295,1,"cedar",1,1,0
12059,1970,331000,45.41773224,-122.637764,"SINGLE_FAMILY",NA,1,2,960,4356,NA,"NA",NA,1,0
12060,1974,355000,45.32799911,-122.5920029,"SINGLE_FAMILY","Ranch",1,3,1000,7840,1,"wood siding",1,1,0
12061,1962,392000,45.51741791,-122.8245239,"SINGLE_FAMILY","Ranch",2,2,1525,7840,1,"cedar",1,NA,0
12062,1977,579500,45.5049057,-122.5295639,"SINGLE_FAMILY","Ranch",8,5,2884,8276,1,"t-111 siding",1,NA,0
12063,1920,570000,45.55888367,-122.6050797,"SINGLE_FAMILY","Bungalow",2,4,3113,9147,2,"vinyl siding",1,NA,0
12064,1926,764000,45.54780579,-122.6184464,"SINGLE_FAMILY","Bungalow",3,4,2213,4791,3,"aluminum siding",0,NA,0
12065,2006,599999,45.3458786,-122.6218033,"SINGLE_FAMILY","Contemporary",4,3,3024,4791,3,"board & batten siding",0,1,1
12066,1994,479000,45.32719803,-122.6172028,"SINGLE_FAMILY",NA,3,3,1768,10018,2,"lap siding",1,1,0
12067,2020,599950,45.51459122,-122.7697525,"SINGLE_FAMILY","NW Contemporary",4,3,2389,NA,3,"lap siding",1,1,0
12068,1907,705000,45.54014206,-122.6126328,"SINGLE_FAMILY","Craftsman",2,4,3063,4791,3,"cedar",0,1,0
12069,2019,344000,45.49458313,-122.5362473,"CONDO","Traditional",2,3,1286,NA,2,"vinyl siding",NA,NA,0
12070,1993,490000,45.51294708,-122.8851624,"SINGLE_FAMILY","Traditional",3,3,1846,4791,2,"other",1,1,0
12071,1966,515000,45.45576859,-122.6179581,"SINGLE_FAMILY","Ranch",5,5,3804,12196,2,"lap siding",1,1,0
12072,2013,445000,45.50621033,-122.8242111,"SINGLE_FAMILY","Contemporary",3,4,1500,2613,3,"wood composite",1,1,1
12073,1996,475000,45.38747787,-122.5872421,"SINGLE_FAMILY","Ranch",2,3,1857,7405,1,"lap siding",1,1,0
12074,2006,241000,45.49516296,-122.9312286,"TOWNHOUSE","Townhouse",3,3,1828,1306,3,"wood siding",1,1,0
12075,2003,805000,45.45513916,-122.8508301,"SINGLE_FAMILY","Traditional",5,6,4636,15681,3,"brick",1,1,1
12076,1904,590000,45.5515213,-122.6773682,"SINGLE_FAMILY","Bungalow",1,3,1909,3049,3,"wood siding",NA,NA,0
12077,1972,405000,45.39199829,-122.5910187,"SINGLE_FAMILY",NA,3,4,2170,9583,NA,"NA",NA,1,0
12078,2020,779950,45.55394745,-122.8008194,"SINGLE_FAMILY","Traditional",3,5,3145,4850,2,"lap siding",1,1,0
12079,1972,340000,45.42919922,-122.6378326,"SINGLE_FAMILY","Ranch",1,3,960,NA,1,"wood siding",1,1,1
12080,1966,1275000,45.53582382,-122.8014297,"SINGLE_FAMILY","Contemporary",5,4,4703,46173,2,"stone",1,1,0
12081,2021,550000,45.51820755,-122.8973236,"SINGLE_FAMILY","Contemporary",4,4,2410,NA,3,"cement siding",1,1,0
12082,1928,557775,45.49610138,-122.5887375,"SINGLE_FAMILY",NA,1,3,1836,11470,NA,"NA",NA,1,0
12083,1968,525000,45.40253448,-122.6378326,"SINGLE_FAMILY",NA,2,5,2250,10018,1,"brick",1,1,0
12084,2002,470000,45.32448196,-122.5975647,"SINGLE_FAMILY","Traditional",3,5,2160,5227,2,"cement siding",1,1,0
12085,2019,1365000,45.52490234,-122.7110291,"SINGLE_FAMILY","Contemporary",4,5,3174,4791,2,"cement siding",1,1,1
12086,1968,660000,45.6407547,-122.8556366,"SINGLE_FAMILY","Mid-Century Modern",2,4,2441,241322,2,"wood siding",0,1,1
12087,2002,257000,45.48521423,-122.3735809,"CONDO","Townhouse",3,3,1512,2613,2,"cement siding",1,1,0
12088,1961,453000,45.39016342,-122.7426376,"SINGLE_FAMILY","Ranch",2,3,1008,10018,1,"shingle siding",1,1,1
12089,1943,320000,45.48493958,-122.5499573,"SINGLE_FAMILY",NA,1,2,1851,33343,NA,"NA",NA,1,0
12090,1959,340000,45.50637436,-122.4781723,"SINGLE_FAMILY","Ranch",1,3,1188,7840,1,"wood siding",1,1,0
12091,1990,275000,45.40224838,-122.8115921,"SINGLE_FAMILY",NA,4,2,1336,NA,NA,"wood frame",NA,1,0
12092,1979,430500,45.36420822,-122.7657623,"SINGLE_FAMILY",NA,2,3,1824,11761,2,"wood siding",1,1,1
12093,1960,690000,45.50174713,-122.5939484,"SINGLE_FAMILY","Ranch",3,3,2880,5662,2,"brick",1,1,1
12094,1987,720122,45.43122864,-122.8106766,"SINGLE_FAMILY","Traditional",3,4,2713,13503,2,"brick",1,1,0
12095,2002,481000,45.45359802,-122.8392563,"SINGLE_FAMILY",NA,3,3,1525,3049,2,"cement siding",1,1,0
12096,1939,500000,45.53792191,-122.6012421,"SINGLE_FAMILY","Bungalow",1,2,2136,4791,2,"lap siding",1,1,0
12097,1956,340000,45.5079422,-122.5137787,"SINGLE_FAMILY","Ranch",1,3,864,7840,1,"shake siding",1,NA,1
12098,1996,780500,45.53432465,-122.782486,"SINGLE_FAMILY","Traditional",3,6,3087,10890,3,"brick",1,1,1
12099,1967,383000,45.39987564,-122.7235336,"SINGLE_FAMILY",NA,2,3,1655,13068,NA,"NA",NA,1,0
12100,2010,551000,45.3468895,-122.6707535,"SINGLE_FAMILY","Tudor",3,4,1961,3920,2,"cement siding",1,1,1
12101,2017,340000,45.49045944,-122.5483246,"CONDO",NA,3,3,1675,NA,2,"vinyl siding",NA,NA,0
12102,2014,289995,45.52490234,-122.8878098,"TOWNHOUSE",NA,3,2,1267,NA,NA,"wood frame",NA,NA,1
12103,1928,408000,45.44355392,-122.620903,"SINGLE_FAMILY",NA,4,4,3274,6976,NA,"NA",NA,1,0
12104,2021,842658,45.57513428,-122.8489304,"SINGLE_FAMILY","Traditional",4,5,3305,5000,2,"lap siding",1,1,0
12105,2008,357000,45.42058945,-122.5820084,"TOWNHOUSE","Townhouse",3,3,1503,NA,2,"cement siding",1,1,0
12106,1926,784900,45.4712677,-122.6337357,"SINGLE_FAMILY","Capecod",2,5,2977,NA,2,"brick",NA,1,1
12107,1932,455000,45.45891953,-122.6330719,"SINGLE_FAMILY","Ranch",2,3,948,4356,1,"wood siding",NA,0,0
12108,1974,899000,45.45023727,-122.553833,"SINGLE_FAMILY","Contemporary",3,4,3261,43995,2,"cedar",1,1,1
12109,1986,525000,45.45185089,-122.7305298,"SINGLE_FAMILY","Contemporary",3,3,1543,8276,2,"cedar",1,1,1
12110,1920,339000,45.56064224,-122.6293335,"SINGLE_FAMILY","Ranch",1,2,1064,4791,1,"t-111 siding",0,NA,0
12111,1942,600000,45.47541428,-122.7124863,"SINGLE_FAMILY","Cottage",2,4,2472,8712,2,"wood siding",0,1,1
12112,1955,575000,45.45661163,-122.6776199,"SINGLE_FAMILY","Daylight Ranch",2,4,2334,9147,2,"cedar",1,1,1
12113,1945,383500,45.35860825,-122.617897,"SINGLE_FAMILY","Cottage",2,3,2269,5227,3,"cement siding",NA,NA,1
12114,1985,656500,45.54146576,-122.8129959,"SINGLE_FAMILY","Traditional",4,4,2612,14374,2,"brick",1,1,0
12115,2019,357665,45.43188477,-122.486145,"SINGLE_FAMILY",NA,2.5,3,1609,NA,NA,"NA",NA,NA,0
12116,1973,501000,45.39020538,-122.5936127,"SINGLE_FAMILY","Ranch",2,3,1354,9147,1,"cement siding",1,1,0
12117,2020,824900,45.41379166,-122.8300476,"SINGLE_FAMILY","Contemporary",3,5,3370,9583,2,"cement siding",0,1,0
12118,1996,342000,45.52082062,-122.4863739,"SINGLE_FAMILY","Ranch",2,3,1196,5227,1,"vinyl siding",1,1,0
12119,1962,765900,45.43618011,-122.5348053,"SINGLE_FAMILY","Daylight Ranch",3,6,3292,16552,2,"stucco",0,1,1
12120,1953,535000,45.56700134,-122.6262817,"SINGLE_FAMILY","Traditional",2,4,2186,4791,2,"cedar",1,1,1
12121,2018,820000,45.48338318,-122.7202072,"SINGLE_FAMILY","Traditional",3,4,3176,6534,3,"cement siding",1,1,1
12122,1987,551000,45.48223877,-122.7371597,"SINGLE_FAMILY","Ranch",2,3,1508,13939,1,"wood siding",1,1,1
12123,2000,631000,45.31925583,-122.5950546,"SINGLE_FAMILY","Traditional",3,4,2038,9583,2,"stone",1,1,1
12124,1996,439900,45.35193253,-122.8385239,"SINGLE_FAMILY",NA,2,3,1494,4791,1,"cement siding",1,1,1
12125,1954,533000,45.51566315,-122.5390701,"SINGLE_FAMILY","Mid-Century Modern",2,4,2706,13939,3,"shingle siding",1,1,0
12126,1928,510000,45.49488449,-122.6201248,"SINGLE_FAMILY","Bungalow",1,2,1364,3049,2,"wood siding",1,1,0
12127,1959,309600,45.50584793,-122.478653,"SINGLE_FAMILY","Ranch",1,3,1008,7405,1,"wood siding",1,1,0
12128,1985,1106000,45.42340851,-122.7208328,"SINGLE_FAMILY","Traditional",3,4,3432,10018,2,"cedar",1,1,1
12129,1928,635000,45.53149414,-122.6187668,"SINGLE_FAMILY","Bungalow",3,4,2136,NA,3,"lap siding",0,1,1
12130,2006,325000,45.51456833,-122.6860962,"CONDO","Contemporary",1,1,638,NA,1,"other",1,NA,1
12131,1972,448000,45.5191803,-122.8655319,"SINGLE_FAMILY","Ranch",2,4,1875,10890,1,"wood siding",0,1,0
12132,1956,1275000,45.49382019,-122.7196503,"SINGLE_FAMILY","Daylight Ranch",3,4,3790,16988,2,"aluminum siding",1,1,1
12133,1964,949000,45.53263855,-122.8063965,"SINGLE_FAMILY","Custom Style",4,3,3265,16552,2,"cedar",1,1,0
12134,1970,427000,45.34145737,-122.6182709,"SINGLE_FAMILY","Ranch",2,3,1188,10018,1,"wood siding",1,1,0
12135,1953,540000,45.45539474,-122.5254364,"SINGLE_FAMILY",NA,2,3,2220,34848,2,"cedar",1,1,1
12136,2014,549900,45.32969284,-122.6101303,"SINGLE_FAMILY","Craftsman",3,4,2670,6969,2,"stone",1,1,0
12137,1986,460000,45.43948364,-122.8025436,"SINGLE_FAMILY","Traditional",3,3,1684,6098,2,"cedar",1,1,0
12138,1927,527650,45.53215027,-122.6205902,"SINGLE_FAMILY","English",3,4,2842,3049,3,"stucco",1,1,1
12139,1908,680000,45.55590439,-122.6588669,"SINGLE_FAMILY","Bungalow",2,3,2243,4791,2,"wood siding",NA,0,0
12140,2005,430000,45.47476959,-122.8897324,"SINGLE_FAMILY",NA,3,3,1529,2178,2,"board & batten siding",1,1,0
12141,1978,455000,45.5188179,-122.9513931,"SINGLE_FAMILY","Contemporary",3,3,2044,10454,2,"wood siding",1,1,0
12142,2001,475000,45.32414246,-122.6022873,"SINGLE_FAMILY","Contemporary",3,4,2169,8712,2,"vinyl siding",1,1,0
12143,1911,545000,45.56424332,-122.6503754,"SINGLE_FAMILY","Bungalow",2,2,2298,4791,3,"wood siding",0,0,0
12144,1950,485000,45.50679398,-122.8003387,"SINGLE_FAMILY","Ranch",1,3,1266,10018,1,"cedar",1,1,1
12145,1959,349000,45.59819031,-122.7492218,"SINGLE_FAMILY",NA,1,3,910,4791,1,"cedar",1,NA,0
12146,1995,405000,45.36287689,-122.8424759,"SINGLE_FAMILY","Ranch",2,3,1208,6534,1,"lap siding",1,1,0
12147,1994,330000,45.48976517,-122.5672607,"SINGLE_FAMILY",NA,2,3,1013,6098,1,"t-111 siding",1,1,1
12148,1981,537000,45.48789978,-122.6332626,"SINGLE_FAMILY",NA,2,3,2356,4791,2,"wood siding",1,1,0
12149,1967,435000,45.50181198,-122.4572067,"SINGLE_FAMILY",NA,2,4,1700,9147,3,"brick",1,1,0
12150,1977,407500,45.40984726,-122.7719574,"SINGLE_FAMILY","Ranch",2,2,1517,4356,1,"brick",1,1,0
12151,1927,510000,45.47682953,-122.5999985,"SINGLE_FAMILY","Bungalow",1,3,1868,6098,3,"vinyl siding",NA,NA,0
12152,1953,385000,45.38356018,-122.5910263,"SINGLE_FAMILY","Bungalow",1,3,903,4791,1,"vinyl siding",NA,1,0
12153,1921,545000,45.54519653,-122.5980682,"SINGLE_FAMILY","Bungalow",3,3,2603,4791,2,"wood siding",NA,1,0
12154,2002,406355,45.52512741,-122.9249649,"SINGLE_FAMILY","Traditional",3,4,1961,2613,2,"vinyl siding",1,1,0
12155,1911,620000,45.50528336,-122.6261292,"SINGLE_FAMILY","Craftsman",1,4,2258,4791,2,"vinyl siding",0,1,1
12156,1908,639900,45.5639534,-122.6473312,"SINGLE_FAMILY",NA,1.1,3,2304,4791,NA,"NA",NA,NA,0
12157,2021,599900,45.43847275,-122.556015,"SINGLE_FAMILY",NA,3,4,2269,4356,2,"stone",1,1,1
12158,2020,540050,45.44207764,-122.5073929,"SINGLE_FAMILY","Craftsman",3,4,2306,3484,2,"cement siding",1,1,1
12159,1974,144100,45.50252151,-122.5214844,"CONDO",NA,1,1,720,NA,1,"wood siding",0,NA,0
12160,1960,665000,45.46303177,-122.8026886,"SINGLE_FAMILY","Mid-Century Modern",4,4,2789,29185,3,"other",1,1,1
12161,1964,610080,45.45376968,-122.7112656,"SINGLE_FAMILY","Ranch",2,3,1406,6969,1,"wood siding",1,1,1
12162,1979,455000,45.47716141,-122.8597717,"SINGLE_FAMILY","Ranch",2,4,1798,16117,1,"t-111 siding",NA,1,0
12163,2013,658000,45.55182266,-122.6867447,"SINGLE_FAMILY","Traditional",3,3,1768,2613,2,"cement siding",0,1,1
12164,1948,315000,45.51675797,-122.9811478,"SINGLE_FAMILY","Cottage",1,1,644,3049,1,"cement siding",NA,NA,0
12165,2020,551028,45.44964218,-122.490799,"SINGLE_FAMILY","Contemporary",3,4,2593,4356,2,"cement siding",1,1,0
12166,2004,650000,45.37418365,-122.8542023,"SINGLE_FAMILY",NA,3,5,2800,7405,NA,"wood frame",NA,1,0
12167,1927,318000,45.57477188,-122.6906738,"SINGLE_FAMILY",NA,1,2,1566,4791,NA,"NA",NA,1,0
12168,1987,499000,45.40235519,-122.7749863,"SINGLE_FAMILY","Traditional",3,5,2564,5662,2,"cedar",1,1,0
12169,1980,390000,45.43584442,-122.7234879,"TOWNHOUSE","Townhouse",2,2,1292,NA,2,"cedar",1,1,0
12170,2005,725000,45.4370079,-122.5149689,"SINGLE_FAMILY",NA,4,4,3860,10454,NA,"NA",NA,1,1
12171,2020,639900,45.48900986,-122.9168472,"SINGLE_FAMILY",NA,3,3,2298,NA,2,"cement siding",1,1,0
12172,2004,1175000,45.52627182,-122.7602081,"SINGLE_FAMILY","Traditional",3,4,4443,52707,2,"cedar",1,1,1
12173,1952,621000,45.53849792,-122.5812454,"SINGLE_FAMILY","Ranch",2,3,1905,6534,2,"brick",1,1,0
12174,1969,445000,45.46323013,-122.7958755,"SINGLE_FAMILY",NA,3,4,2074,6969,2,"brick",1,1,0
12175,1976,349900,45.5296402,-122.391655,"SINGLE_FAMILY","Ranch",2,3,1294,8712,1,"brick",1,1,0
12176,2004,448000,45.3716507,-122.8535385,"SINGLE_FAMILY","Craftsman",3,3,1908,4791,2,"man made",1,1,0
12177,2017,4550000,45.53378677,-122.7026291,"SINGLE_FAMILY","Contemporary",4,2,4711,3484,4,"other",NA,1,1
12178,2016,395000,45.36329651,-122.857132,"TOWNHOUSE","Townhouse",3,3,1529,1742,2,"cement siding",1,NA,0
12179,2003,455000,45.49391174,-122.9676514,"SINGLE_FAMILY","Traditional",3,4,1926,3049,2,"board & batten siding",1,1,0
12180,2005,500000,45.51566696,-122.7820053,"TOWNHOUSE","Townhouse",3,3,1944,1306,3,"cedar",1,1,0
12181,1931,365000,45.49708176,-122.5198746,"SINGLE_FAMILY","Cottage",1,3,2212,12196,2,"wood siding",NA,1,0
12182,1952,720000,45.4794426,-122.7254868,"SINGLE_FAMILY","Daylight Ranch",2,4,2570,6534,2,"wood siding",1,1,0
12183,1999,601000,45.54338455,-122.9751663,"SINGLE_FAMILY","Contemporary",3,4,2576,6534,2,"wood siding",1,1,1
12184,2006,298500,45.35433197,-122.8643265,"SINGLE_FAMILY",NA,6,3,1416,NA,NA,"wood frame",NA,NA,0
12185,2018,930000,45.47940063,-122.8162155,"SINGLE_FAMILY",NA,4,5,3299,8712,2,"wood siding",1,1,1
12186,1991,70000,45.42980576,-122.617691,"SINGLE_FAMILY",NA,2.5,4,2189,10082,NA,"NA",NA,1,0
12187,2020,468900,45.49188232,-122.9085617,"SINGLE_FAMILY","Craftsman",3,3,1894,NA,NA,"NA",NA,1,0
12188,1925,355000,45.49835587,-122.4953537,"SINGLE_FAMILY","English",2,3,2608,11761,4,"stucco",0,1,0
12189,1923,1300000,45.52441406,-122.6243134,"SINGLE_FAMILY","English",4,4,4253,7840,3,"cedar",0,1,0
12190,1972,456000,45.53087616,-122.9837036,"SINGLE_FAMILY",NA,3,4,1760,10890,2,"lap siding",1,1,0
12191,1990,920000,45.36885834,-122.6364899,"SINGLE_FAMILY","Contemporary",3,4,3152,12196,2,"brick",1,1,1
12192,2020,514900,45.44103622,-122.5059891,"SINGLE_FAMILY","Farmhouse",3,3,2122,3920,2,"cement siding",1,1,1
12193,1924,596885,45.48070145,-122.6064987,"SINGLE_FAMILY","Bungalow",2,3,1760,4791,2,"wood siding",NA,0,0
12194,1977,500000,45.47172546,-122.8265533,"SINGLE_FAMILY","Ranch",2,3,1308,10890,1,"cedar",1,1,1
12195,2006,369500,45.49651718,-122.5896759,"SINGLE_FAMILY","Contemporary",3,4,1638,3049,2,"lap siding",1,1,0
12196,1982,1343000,45.5226593,-122.6258621,"SINGLE_FAMILY","Contemporary",4,4,3280,6969,3,"wood siding",1,1,1
12197,1962,615000,45.44940948,-122.5648575,"SINGLE_FAMILY","Mid-Century Modern",3,5,2972,15681,2,"wood siding",1,1,1
12198,1985,455000,45.40456009,-122.7667999,"SINGLE_FAMILY",NA,2,3,1547,5662,2,"wood siding",1,1,1
12199,1994,490000,45.43989563,-122.8025055,"SINGLE_FAMILY","Traditional",3,4,2168,4791,2,"lap siding",1,1,1
12200,1987,595000,45.36642075,-122.7801056,"SINGLE_FAMILY",NA,3,5,2691,13939,NA,"wood frame",NA,1,0
12201,1929,1299000,45.5235405,-122.7050476,"SINGLE_FAMILY","Mediterranean/Mission/Spanish",3,3,3633,9583,3,"stucco",0,1,1
12202,2016,410000,45.39464951,-122.8021622,"TOWNHOUSE","Townhouse",3,3,1564,2178,2,"cement siding",1,NA,1
12203,1927,550000,45.5423317,-122.5921326,"SINGLE_FAMILY","Cottage",2,3,1968,4791,3,"cedar",0,1,0
12204,1996,347000,45.51223755,-122.5113144,"SINGLE_FAMILY","Ranch",2,3,1040,6098,1,"t-111 siding",1,1,1
12205,2019,699000,45.4804039,-122.4854355,"SINGLE_FAMILY","Craftsman",4,5,4140,12196,NA,"NA",NA,1,1
12206,1941,355000,45.47045898,-122.5978241,"SINGLE_FAMILY","Bungalow",1,2,859,8712,1,"cement siding",0,NA,0
12207,1994,399700,45.53908539,-122.3856964,"SINGLE_FAMILY",NA,2,3,2200,6534,3,"lap siding",NA,0,1
12208,1973,425000,45.48413467,-122.8783569,"SINGLE_FAMILY",NA,2,4,1650,11761,2,"other",1,NA,1
12209,1958,650000,45.50901031,-122.8106155,"SINGLE_FAMILY","Traditional",2,4,2066,6969,3,"brick",1,1,0
12210,2006,570000,45.53727341,-122.6860123,"TOWNHOUSE","Contemporary",3,2,1538,NA,3,"brick",1,1,1
12211,2021,486400,45.49056625,-122.9118423,"SINGLE_FAMILY",NA,3,4,1814,NA,2,"cement siding",NA,1,0
12212,1997,475000,45.4378624,-122.8146591,"TOWNHOUSE","Townhouse",2,2,1505,3920,2,"lap siding",1,1,0
12213,2004,700000,45.45944595,-122.516449,"SINGLE_FAMILY","Custom Style",3,4,3748,10890,2,"cement siding",1,1,1
12214,2021,655919,45.42804718,-122.6124344,"SINGLE_FAMILY","Ranch",3,3,2279,NA,1,"cement siding",1,1,0
12215,1919,340000,45.59784317,-122.7485275,"SINGLE_FAMILY","Daylight Ranch",1,2,806,4791,1,"vinyl siding",NA,0,0
12216,2000,460000,45.40982437,-122.7625351,"SINGLE_FAMILY","Traditional",3,3,1744,3484,2,"cement siding",1,1,0
12217,1929,1270000,45.41339874,-122.6358719,"SINGLE_FAMILY","Colonial",5,4,5722,125888,3,"stucco",0,1,1
12218,1910,485000,45.48918152,-122.6141739,"SINGLE_FAMILY","Ranch",1,2,1620,4791,2,"wood siding",0,NA,0
12219,1990,535000,45.39387131,-122.8112106,"SINGLE_FAMILY","Traditional",3,4,2265,5662,2,"lap siding",1,1,0
12220,2008,499000,45.52687073,-122.6810684,"CONDO","Contemporary",2,2,1074,NA,1,"brick",1,NA,1
12221,2014,430000,45.44005966,-122.7545242,"SINGLE_FAMILY","Craftsman",3,3,2183,2178,3,"cement siding",1,1,0
12222,1976,240000,45.48200607,-122.67202,"SINGLE_FAMILY",NA,2,2,1250,46609,NA,"NA",NA,1,0
12223,1953,500000,45.46706009,-122.5851059,"SINGLE_FAMILY","Bungalow",2,4,1522,6534,2,"t-111 siding",1,NA,0
12224,1988,400000,45.51372147,-122.8532867,"SINGLE_FAMILY",NA,3,3,1691,5662,2,"lap siding",1,NA,0
12225,1957,429275,45.44433594,-122.6159821,"SINGLE_FAMILY","Mid-Century Modern",3,4,2512,7840,2,"brick",1,1,1
12226,2006,540000,45.59608841,-122.7402878,"SINGLE_FAMILY","Traditional",3,4,2112,3920,2,"lap siding",1,1,0
12227,1976,205000,45.41944504,-122.6311264,"TOWNHOUSE","Townhouse",2,2,1235,NA,2,"other",0,1,0
12228,1914,360000,45.54556656,-122.5886307,"SINGLE_FAMILY","Bungalow",1,2,1366,4791,1,"wood siding",NA,NA,0
12229,1979,640000,45.28937912,-122.5265198,"SINGLE_FAMILY",NA,3,3,2750,101059,NA,"NA",NA,1,0
12230,1995,425000,45.42295837,-122.839241,"SINGLE_FAMILY",NA,3,3,1553,5663,NA,"wood frame",NA,1,0
12231,2003,539000,45.52296448,-122.9206696,"SINGLE_FAMILY","Contemporary",3,5,2576,8276,2,"brick",1,1,0
12232,2005,171000,45.49453354,-122.4261017,"SINGLE_FAMILY",NA,2,3,1250,5000,NA,"NA",NA,1,0
12233,1925,300000,45.38344574,-122.5937881,"SINGLE_FAMILY",NA,1,2,962,4791,NA,"NA",NA,1,1
12234,1942,635000,45.46657944,-122.7150955,"SINGLE_FAMILY","Bungalow",3,3,2345,8276,1,"cement siding",NA,1,0
12235,1955,503135,45.48960114,-122.629631,"SINGLE_FAMILY","Mid-Century Modern",1,3,936,5227,1,"cedar",0,NA,1
12236,1978,515000,45.52733994,-122.3830032,"SINGLE_FAMILY","Ranch",2,3,1374,12632,1,"lap siding",1,1,0
12237,1910,650000,45.34323883,-122.6545181,"SINGLE_FAMILY","Victorian",2,3,1650,4791,2,"wood siding",0,1,1
12238,2005,675000,45.45226288,-122.5128326,"SINGLE_FAMILY","Traditional",4,4,3414,8712,2,"stone",1,1,0
12239,1964,683000,45.48577499,-122.330513,"SINGLE_FAMILY",NA,2,3,2582,87991,2,"cedar",1,1,1
12240,1970,435000,45.42296982,-122.7797699,"SINGLE_FAMILY",NA,3,3,1895,8712,3,"wood siding",1,1,0
12241,1986,475000,45.50746155,-122.8592834,"SINGLE_FAMILY","Ranch",2,3,1702,7840,1,"cedar",1,1,1
12242,2016,528000,45.48462296,-122.8615494,"SINGLE_FAMILY",NA,3,5,2193,2614,NA,"NA",NA,1,0
12243,1990,578335,45.44425201,-122.814064,"SINGLE_FAMILY","Traditional",3,4,2260,7405,2,"brick",1,1,0
12244,1979,540000,45.36291885,-122.7675934,"SINGLE_FAMILY","Ranch",2,3,1552,7405,1,"cedar",1,1,0
12245,2007,570000,45.43948746,-122.5460815,"SINGLE_FAMILY","Contemporary",3,4,3312,7840,2,"cement siding",0,1,1
12246,1989,724000,45.42140961,-122.7306595,"SINGLE_FAMILY","Traditional",3,4,2184,5662,2,"brick",1,1,0
12247,1997,612000,45.34894943,-122.8646393,"SINGLE_FAMILY","Craftsman",3,4,1994,6534,2,"cement siding",1,1,0
12248,1945,171000,45.52501678,-122.6012497,"CONDO",NA,1,0,429,NA,1,"brick",NA,NA,0
12249,2014,420000,45.50504684,-122.3922653,"SINGLE_FAMILY","Ranch",2,3,1593,5227,1,"cement siding",1,1,0
12250,1984,450000,45.48451614,-122.8588486,"SINGLE_FAMILY","Ranch",2,2,1604,8712,1,"cedar",1,1,0
12251,1981,435000,45.37130356,-122.6199875,"SINGLE_FAMILY",NA,3,3,1700,5000,NA,"NA",NA,1,0
12252,2016,900000,45.55270767,-122.8146515,"SINGLE_FAMILY","Craftsman",3,3,2930,6098,2,"cement siding",1,1,0
12253,1926,584900,45.5088768,-122.5846252,"SINGLE_FAMILY","Colonial",2,4,3016,7840,3,"metal siding",0,1,0
12254,1923,717000,45.51838303,-122.6128387,"SINGLE_FAMILY","Bungalow",2,3,1876,6969,2,"wood siding",0,1,0
12255,1999,586850,45.3526268,-122.8535233,"SINGLE_FAMILY",NA,3,4,2257,8276,2,"brick",1,1,0
12256,1966,365000,45.40388489,-122.8029327,"SINGLE_FAMILY","Ranch",1,2,1040,3920,1,"brick",1,NA,0
12257,1994,685000,45.47018814,-122.7145309,"SINGLE_FAMILY","Traditional",3,3,1484,5227,2,"lap siding",1,1,0
12258,2009,349737,45.48509216,-122.8033447,"TOWNHOUSE","Townhouse",2,1,1443,1306,3,"cement siding",1,1,0
12259,1926,105319,45.51956558,-122.5777969,"SINGLE_FAMILY",NA,2,4,2115,5000,NA,"NA",NA,1,0
12260,1952,370000,45.52644348,-122.9815063,"SINGLE_FAMILY","Mid-Century Modern",1,4,1900,11761,2,"lap siding",1,1,0
12261,1968,499000,45.52086258,-123.025238,"SINGLE_FAMILY","Ranch",3,3,1651,16117,1,"brick",1,1,0
12262,1984,610000,45.41875076,-122.603096,"SINGLE_FAMILY","Custom Style",3,3,2168,9147,2,"cement siding",1,1,0
12263,1976,471500,45.49122238,-122.9612656,"SINGLE_FAMILY","Ranch",3,4,2037,8712,1,"brick",1,1,0
12264,2000,580000,45.3234787,-122.5999908,"SINGLE_FAMILY",NA,3,4,2502,5662,2,"vinyl siding",1,1,0
